id,krisha_id,krisha_uuid,categories,area,url,price,address,short_description,tags,published,parse_datetime,city,district,microdistrict,street,house_number,corpus_number,longitude,latitude
63,670168463,,2-комнатная квартира,51.26 м²,https://krisha.kz/a/show/670168463,от 22554400 〒,"Алматы, Алатауский р-н, мкр Аккент","жил. комплекс Аккент, 16 этажей, 2023 г.п., потолки 2.6м., санузел совмещенный, Ипотека по программе ""7-20-25"" - Недоступна!Договор о предоставления…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:00:44.000000,Алматы,Алатауский р-н,мкр Аккент,Алматы,,,,
64,692521371,,3-комнатная квартира,67.8 м²,https://krisha.kz/a/show/692521371,от 46104000 〒,"Алматы, Алмалинский р-н, Кабанбай батыра 252","жил. комплекс Aurus, 13 этажей, 2023 г.п., потолки 2.9м., санузел 2 с/у и более, Квартиры в готовом доме в тихом зеленом районе в самом центре АлматыAURUS – это то…",Ипотека,30 июня,2024-07-01 11:00:44.000000,Алматы,Алмалинский р-н,,Кабанбай батыра,252.0,,76.9663000350211,43.2514981088814
65,682828213,,1-комнатная квартира,51.4 м²,https://krisha.kz/a/show/682828213,от 34181000 〒,"Алматы, Наурызбайский р-н, мкр Таусамалы, Жандосова 70а","жил. комплекс Kamenka Park, 3 этажа, 2023 г.п., потолки 3м., санузел совмещенный, Современное название не собьет алматинцев с толку: Таусамалы – это всё та же зеленая Верхняя Каменк…",0% Рассрочка,30 июня,2024-07-01 11:00:44.000000,Алматы,Наурызбайский р-н,мкр Таусамалы,Жандосова,70.0,а,76.9063516573398,43.2347596563076
66,667443962,,4-комнатная квартира,111.1 м²,https://krisha.kz/a/show/667443962,от 105545000 〒,"Алматы, Бостандыкский р-н, Арайлы 2/12","жил. комплекс Grande vie, 3 этажа, 2024 г.п., потолки 3м., санузел 2 с/у и более, Grande Vie – клубная резиденция","Ипотека, 0% Рассрочка",30 июня,2024-07-01 11:00:44.000000,Алматы,Бостандыкский р-н,,Арайлы,2.0,12,76.9291968126801,43.1914243911126
67,677332097,,5-комнатная квартира,173.03 м²,https://krisha.kz/a/show/677332097,от 129772500 〒,"Алматы, Ауэзовский р-н, Аскарова — Саина","жил. комплекс Apple Residence, 12 этажей, 2024 г.п., потолки 3м., санузел совмещенный, Оригинальная новостройка по авторскому архитектурно-дизайнерскому проекту – жил…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:00:44.000000,Алматы,Ауэзовский р-н,,Аскарова — Саина,,,76.8657944511096,43.1803774407482
68,682828218,,2-комнатная квартира,71 м²,https://krisha.kz/a/show/682828218,от 44730000 〒,"Алматы, Наурызбайский р-н, мкр Таусамалы, Жандосова 70а","жил. комплекс Kamenka Park, 3 этажа, 2023 г.п., потолки 3м., санузел совмещенный, Современное название не собьет алматинцев с толку: Таусамалы – это всё та же зеленая Верхняя Каменк…",0% Рассрочка,30 июня,2024-07-01 11:00:44.000000,Алматы,Наурызбайский р-н,мкр Таусамалы,Жандосова,70.0,а,76.9063516573398,43.2347596563076
69,687751123,,2-комнатная квартира,68.5 м²,https://krisha.kz/a/show/687751123,от 68200000 〒,"Алматы, Бостандыкский р-н, Абая 38","жил. комплекс Miracle, 10 этажей, 2024 г.п., потолки 3.2м., санузел совмещенный, Преимущества:","7-20-25, Ипотека",1 июля,2024-07-01 11:00:44.000000,Алматы,Бостандыкский р-н,,Абая,38.0,,76.8797413831541,43.1661489932133
70,678891414,,3-комнатная квартира,88 м²,https://krisha.kz/a/show/678891414,от 74800000 〒,"Алматы, Бостандыкский р-н, Жарокова 370","жил. комплекс Aqtolqyn Grand, 12 этажей, 2023 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",Ипотека,30 июня,2024-07-01 11:00:44.000000,Алматы,Бостандыкский р-н,,Жарокова,370.0,,76.8983694424497,43.2496058502876
71,674137699,,3-комнатная квартира,144.9 м²,https://krisha.kz/a/show/674137699,от 157216500 〒,"Алматы, Бостандыкский р-н, Аль-Фараби — Сейфуллина","жил. комплекс AL’FARABI 27, 21 этаж, 2024 г.п., потолки 3м., санузел 2 с/у и более, Жилой комплекс AL’FARABI 27 – выражение городской динамики и амбиций, ярких событий и насыщенной жизни! Эт…","Ипотека, 0% Рассрочка",30 июня,2024-07-01 11:00:44.000000,Алматы,Бостандыкский р-н,,Аль-Фараби — Сейфуллина,,,76.9726854083708,43.2806297213495
72,689365697,,3-комнатная квартира,94.4 м²,https://krisha.kz/a/show/689365697,от 59000000 〒,"Алматы, Алмалинский р-н, Ауэзова — Гоголя","жил. комплекс Rams EVO, 15 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, 🔥Продажа квартир уже активно идут в офисе Ra…","Ипотека, 0% Рассрочка",30 июня,2024-07-01 11:00:44.000000,Алматы,Алмалинский р-н,,Ауэзова — Гоголя,,,76.8854571891621,43.3275249838754
74,688394392,,3-комнатная квартира,80.94 м²,https://krisha.kz/a/show/688394392,от 89034000 〒,"Алматы, Минина","жил. комплекс Boulevard Residence, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Преимущества:",,1 июля,2024-07-01 11:00:44.000000,Алматы,,,Минина,,,76.9247461543507,43.2352517317089
75,694723353,,2-комнатная квартира,93.12 м²,https://krisha.kz/a/show/694723353,от 80641920 〒,"Алматы, Бостандыкский р-н, Лебедева 1/1","жил. комплекс Verdi, 9 этажей, 2025 г.п., потолки 3м., санузел 2 с/у и более, Преимущества💥Worko…",,1 июля,2024-07-01 11:00:44.000000,Алматы,Бостандыкский р-н,,Лебедева,1.0,1,76.884576462934,43.2265975847744
211,677075015,,3-комнатная квартира,75.67 м²,https://krisha.kz/a/show/677075015,от 43131900 〒,"Алматы, Алмалинский р-н, Ауэзова 2А","жил. комплекс Millennium Park, 16 этажей, 2024 г.п., потолки 2.9м., санузел 2 с/у и более, Преимущества:💥Собственны…",0% Рассрочка,1 июля,2024-07-01 11:07:00.000000,Алматы,Алмалинский р-н,,Ауэзова,2.0,А,76.8854571891621,43.3275249838754
76,694787130,,3-комнатная квартира,125.87 м²,https://krisha.kz/a/show/694787130,от 232859500 〒,"Алматы, Бостандыкский р-н, Радостовца 12","жил. комплекс Клубный дом 44, 12 этажей, 2024 г.п., потолки 3м., санузел 2 с/у и более, Клубный дом - это премиальный формат городской жизни. Совмещая жизнь в самом центре мегаполиса…",,1 июля,2024-07-01 11:00:44.000000,Алматы,Бостандыкский р-н,,Радостовца,12.0,,76.894203986591,43.2208732680654
77,693016916,,1-комнатная квартира,42.06 м²,https://krisha.kz/a/show/693016916,от 22628280 〒,"Алматы, Ауэзовский р-н, Райымбека","13 этажей, 2025 г.п., потолки 3м., санузел совмещенный, Жилой комплекс River City в Алматы – это идеальный вариант для комфортной жизни в окружении всей необходимо…","Ипотека, 0% Рассрочка",1 июля,2024-07-01 11:01:37.000000,Алматы,Ауэзовский р-н,,Райымбека,,,76.8912229673712,43.2576842848111
